ID,chunk,transcript,anger,disgust,fear,joy,sadness,analytical,confident,tentative,openess,conscientiousness,extraversion,agreeableness,emotional_range
191,3,and to receive pay from employment on release a key element in helping with the rehabilitation of offenders. There are currently 101 prison-bank partnerships the most recent partnership being made,0.01,0,0.02,0.03,0.05,0,0,0,0.71,0.59,0.8,0.51,0.73
222,3,"\"",0,0,0,0,0,0,0,0,0,0,0,0,0223,1, In August 2017 the Ministry of Justice published its annual Prison Population Projections bulletin 2017 to 2022. As at 10th November the total prison population was 86163 which is""",0,0,0.01,0.02,0.1,0,0,0,0.51,0.66,0.63,0.51,0.73
535,6,case management process that is the main tool for managing prisoners at risk of suicide and self-harm. This includes the roll out of new training that will help improve staff,0,0,0.04,0.02,0.22,0.09,0.01,0,0.84,0.8,0.43,0.51,0.69
103,2,to improve the delivery of resettlement services. We are committed to ensuring that the complex needs of this vulnerable cohort of offenders are met as they are released from custody,0.01,0,0,0.02,0.08,0,0,0,0.71,0.97,0.67,0.51,0.68
940,1, We want to ensure that prisons are places of safety and rehabilitation. The key to this is achieving better outcomes for prisoners in employment education and health in order,0,0,0,0.04,0.05,0,0,0,0.57,0.79,0.5,0.51,0.66
845,7,nurture group context has helped their pupils. The Network was one of a number of organisations who were involved in producing our blueprint for school-based counselling services which was published,0,0,0.02,0.05,0.02,0,0,0,0.9,0.65,0.81,0.51,0.65
1,1, <strong>We've launched the new online system to make voter registration as accessible and accurate as possible.</strong>   <strong> </strong>   <strong>The service has been extensively tested with,0,0,0.01,0.13,0.03,0,0,0,0.1,0.82,0.58,0.51,0.65
536,3,"review is available online at: <a href=\https://www.gov.uk/government/publications/review-of-childcare-costs\\ target=\\""_blank\\"">https://www.gov.uk/government/publications/review-of-childcare-costs</a>   Based on this information we announced at the 2015 Spending Review that the government would provide <a3>300 million per year""",0.01,0,0.07,0.09,0.04,0,0,0,0.12,0.4,0.37,0.51,0.65
867,2,funding streams along with early years funding make up the Dedicated Schools Grant (DSG) which is ring-fenced so that local authorities can only spend it on specified elements of education.,0,0,0.03,0.06,0.03,0,0,0,0.41,0.41,0.59,0.51,0.64
545,2,primary schools <e4><f3><f1> whether they are academies or maintained schools - and nursery schools is essential to improving pupils' transition to Reception. We would expect those excellent local relationships that,0,0,0.02,0.06,0.01,0,0,0,0.17,0.72,0.35,0.51,0.63
911,4,prisoners currently go on to reoffend - almost half of all prisoners are reconvicted within a year of release. The cost of reoffending by former prisoners is estimated to be,0.01,0,0.05,0.02,0.13,0,0,0,0.69,0.89,0.11,0.51,0.63
333,4,identified in management information reports and line managers are required to take appropriate action depending upon the circumstances of the case. The National Offender Management Service's contract management teams closely,0.01,0,0,0.03,0.02,0.27,0,0,0.62,0.36,0.75,0.51,0.6
348,3,more specialist support if appropriate. Ofsted inspect registered providers against these requirements.   The Department recognises early education improves the life chances of children and that is why we,0,0,0,0.03,0.01,0,0,0,0.65,0.87,0.4,0.51,0.6
394,2,contributes to a child becoming overweight and obese. It will also set out what more can be done by all. The School Food Standards apply to all local authority maintained,0,0,0.01,0.03,0.05,0,0,0,0.73,0.96,0.36,0.51,0.6
37,8,digital evidence is not held centrally and could only be obtained at disproportionate cost.,0.01,0.01,0.08,0.06,0.05,0,0,0,0.79,0.74,0.22,0.51,0.6
590,5,of State announced on the 6 October 2015 that parents will be granted a new <e4><f3><d6>right to request' wraparound and / or holiday childcare at their school. Childcare providers will,0,0,0.01,0.04,0.01,0,0,0,0.14,0.99,0.02,0.51,0.6
794,9,which replaced Disability Living Allowance from 8 April 2013 also includes Personal Independence Claims (Reassessments). 3 The table shows information in the financial year April to March. 4 First-tier Tribunal,0,0,0.01,0.04,0.04,0,0,0,0.23,0.52,0.56,0.51,0.59
259,5,an improved introduction for working in a modern prison environment.,0.01,0.05,0.12,0.06,0.48,0,0,0,0.51,0.35,0.4,0.51,0.59
734,4,Court proceedings data for 2016 are planned for publication in summer 2017.   ,0.01,0,0.09,0.07,0.06,0,0,0,0.17,0.6,0.53,0.51,0.57
908,1, We have undertaken an overarching review of probation looking at the standards we set for providers and how we hold them to account. We have already made some changes,0,0,0.01,0.04,0.05,0,0,0,0.52,0.99,0.52,0.51,0.57
170,4,them. We have recently revised and updated our counselling guidance which provides practical evidence-based advice informed by experts on how to ensure school based counselling services achieve the best outcomes,0,0,0.03,0.06,0.02,0,0,0,0.62,0.6,0.56,0.51,0.56
956,3,Privately Managed Prisons continue to play an important role in the prison estate and performance of all providers is closely monitored.   In May 2010 there were 2329 full,0,0,0.01,0.03,0.05,0,0,0,0.57,0.41,0.69,0.51,0.55
891,2,manage them well. We have a <a3>1.3 billion building programme. I want new modern prisons to be built in which prisoners will get the education and work they need to,0,0,0.09,0.03,0.1,0,0,0,0.18,0.83,0.07,0.51,0.53
494,4,confidence as they learn to explore to think about problems and relate to others. Children learn by leading their own play and by taking part in play which is guided,0,0,0.02,0.12,0.05,0,0.45,0,0.6,0.49,0.28,0.51,0.52
822,1, This data is published quarterly on gov.uk. The data as at 31 December 2016 is scheduled to be published on 26 January 2017.,0,0,0.07,0.06,0.07,0,0,0,0.28,0.47,0.35,0.51,0.44
398,4,priorities for careers education advice and guidance in this Parliament will be set out in our new careers strategy to be published in the spring<br />,0,0,0.02,0.12,0.04,0,0,0,0.49,0.67,0.45,0.51,0.42
824,5,registration. This was allocated favourably towards areas with high student populations. ,0.06,0,0.02,0.03,0.14,0,0,0,0.33,0.29,0.76,0.51,0.4
502,1, The Department is currently finalising its definition of sustained employment ahead of new employment measures to be introduced later this year.   Governors will be fully responsible for,0,0,0.01,0.07,0.02,0,0,0,0.78,0.73,0.62,0.51,0.39
332,4,introduced an innovative new programme of mandatory drug testing for psychoactive substances in all prisons. Mandatory Drug Testing (MDT) figures for prisons in England and Wales are published by financial,0,0,0.06,0.04,0.08,0,0,0,0.73,0.63,0.3,0.51,0.36
858,11,due to better and more successful searching following these changes as well as an increase in the number of incidents of people attempting to bring drugs into prisons.  <td,0,0,0.01,0.03,0.1,0,0,0,0.65,0.38,0.45,0.51,0.35
168,9,children and young people's mental health services locally to make them more accessible and increase the focus on prevention.   Stockport Clinical Commissioning Group has led a multi-agency partnership,0,0,0.02,0.05,0.06,0,0,0,0.29,0.4,0.48,0.51,0.34
96,1, Children's centres have an important role offering families access to a wide range of local flexible services tackling disadvantage and preparing children for life in modern Britain. The latest,0,0,0.01,0.04,0.06,0,0,0,0.39,0.17,0.42,0.51,0.33
149,5,impact is not yet included in capacity forecasts.,0.04,0.01,0.07,0.1,0.07,0.51,0,0,0.69,0.3,0.59,0.51,0.32
378,1, Since opening in Spring 2017 a total of 69 men have attended the local Accident and Emergency department at Wrexham Maelor Hospital.,0.01,0,0.03,0.03,0.17,0,0,0,0.51,0.39,0.39,0.51,0.31
574,5,make sure that the provision of legal support reflects the new way that the justice system works.,0.01,0,0.04,0.17,0.03,0,0,0,0.96,0.94,0.82,0.5,0.99
533,1, The Government believes that prisons should be places of safety and reform and reducing self-harm is a key priority. Our recent White Paper sets out the specific steps that,0,0,0.05,0.03,0.04,0,0,0,0.95,0.97,0.75,0.5,0.93
421,2,by 31 March 2017 The budget of HM Prison Maidstone does not presently include provision for prisoner education as this is made through the central Offender Learning &amp  Skills,0.02,0,0.01,0.02,0.1,0,0,0,0.57,0.97,0.67,0.5,0.92
905,1, We have not directly employed any prison officers with a custodial sentence in the last three years. We do not hold data prior to this.,0.02,0.01,0.03,0.02,0.12,0,0,0,0.33,0.94,0.3,0.5,0.92
551,1, The government has now submitted its evidence to the Prison Service Pay Review Body (PSPRB) which outlines the pay proposals for all operational prison staff for 2017/18 following extensive,0,0,0.01,0.03,0.08,0,0,0,0.61,0.92,0.33,0.5,0.91
69,2,"details on the Cabinet Office open data strategy including commitments to publish such data can be found here: <a href=\http://data.gov.uk/sites/default/files/Cabinet%20Office%20Open%20Data%20Strategy_10.pdf\\ target=\\""_blank\\"">http://data.gov.uk/sites/default/files/Cabinet%20Office%20Open%20Data%20Strategy_10.pdf</a>.  \""""",0.06,0,0.2,0.04,0.03,0.53,0,0,0.42,0.47,0.5,0.5,0.89
266,2,to support and drive national consistency in honouring the commitments of the Police service to the Victims' Code. However Forces are autonomous as to <e4><f3><d6>how' training is delivered and undertaken,0,0,0.01,0.02,0.03,0,0,0,0.33,0.97,0.36,0.5,0.89
768,3,to support release. IPP offenders are entitled to be considered for release at least every two years or less once their tariff has expired. The Secretary of State may set,0.03,0,0.03,0.02,0.14,0,0,0,0.72,0.98,0.08,0.5,0.89
271,3,To make sure that probation services are delivering improved outcomes for offenders and communities we are conducting a comprehensive review of the probation system.   Prisons also have a,0,0,0.01,0.04,0.04,0,0,0,0.75,0.87,0.78,0.5,0.88
641,4,of drugs in our prisons should know that they could face prosecution and extra time behind bars. We have a range of security measures and searching techniques in place to,0,0,0.07,0.02,0.2,0,0,0,0.78,0.97,0.79,0.5,0.87
557,6,private family matters in which evidence of domestic violence is required was 26% higher than the same quarter of the previous year and the proportion of applications granted has increased,0,0.01,0.04,0.03,0.02,0,0,0,0.87,0.63,0.65,0.5,0.87
201,3,guidance on this issue to assist Registration Officers in effectively carrying out their duties.   However it is ultimately a matter for the local Registration Officer to determine whether,0.01,0,0.01,0.03,0.03,0,0,0,0.63,0.86,0.64,0.5,0.87
707,3,have the support they need to show they are no longer a threat to public safety.   We have been working closely with the Parole Board to process these,0,0,0.25,0.02,0.06,0,0,0,0.59,0.98,0.64,0.5,0.87
558,1, The Government is absolutely committed to removing Foreign National Offenders from the United Kingdom. 6343 FNOs were removed in 2016/17 <e4><f3><f1> a record number. Of these 110 prisoners were,0.02,0,0.02,0.02,0.05,0,0,0,0.28,0.95,0.62,0.5,0.87
568,10,2016 that the government will commit <a3>12 million over this parliament for an investment fund to build capacity in the system to recruit and train a new generation of high-quality,0,0,0.02,0.04,0.05,0,0,0,0.1,0.64,0.71,0.5,0.86
634,3,all IPP prisoners have the support they need to show they are no longer a threat to public safety.   We have been working closely with the Parole Board,0.01,0,0.2,0.02,0.08,0,0.45,0,0.68,0.98,0.72,0.5,0.85
50,2,colleges as well as local authorities they are well placed to do this. The steering group's discussions and recommendations are based on the best available evidence including an analysis of,0,0,0.02,0.09,0.02,0,0,0,0.95,0.9,0.95,0.5,0.84
423,1, The Cabinet Office has been running a student forum since early 2013 which brings together organisations that represent universities and students to agree and evaluate best practice to register,0,0,0.01,0.13,0.01,0,0,0,0.2,0.97,0.66,0.5,0.84
424,1, The Cabinet Office has been running a student forum since early 2013 which brings together organisations that represent universities and students to agree and evaluate best practice to register,0,0,0.01,0.13,0.01,0,0,0,0.2,0.97,0.66,0.5,0.84
519,1, The Electoral Commission has lead responsibility for public awareness activity to promote Individual Electoral Registration. In addition the Government uses its own social media channels to promote voter registration.,0,0.01,0.02,0.03,0.08,0,0,0,0.3,0.48,0.58,0.5,0.84
744,2,release of an IPP prisoner the Board must be satisfied that his detention is no longer necessary for the protection of the public.   Her Majesty's Prison and Probation,0.02,0,0.01,0.03,0.08,0.01,0,0,0.92,0.95,0.44,0.5,0.84
910,7,and childcare inspection report shows that 85% of all providers currently on the Early Years Register were judged &quot good&quot  or &quot outstanding&quot  for overall effectiveness. This is,0,0,0.04,0.06,0.05,0,0,0,0.72,0.91,0.86,0.5,0.83
